,ID,A1,A2,A3,A4,A5,Score,Sentence_ID,Head,Tail,Head_tags,Tail_tags,Noun_pair,Head_noun_lemmatised,Tail_noun_lemmatised,Common_adjectives
17018,7956__metaphorically_3__fist_7,2,0,0,0,0,0.0,7956,metaphorically,fist,set(),{'NOUN'},False,,,
17019,7889__objects_35__swam_47,2,1,1,0,0,1.5,7889,objects,swam,"{'NOUN', 'VERB'}",{'VERB'},False,,,
17020,7618__modified_28__form_29,3,1,0,0,0,0.0,7618,modified,form,{'VERB'},"{'NOUN', 'VERB'}",False,,,
17021,7932__lightning_12__struck_10,3,3,1,1,1,0.5,7932,struck,lightning,{'VERB'},{'NOUN'},False,,,
17022,3426__horned_11__Protagonists_1,3,0,0,0,0,0.0,3426,Protagonists,horned,set(),{'ADJ'},False,,,
17023,435__beginning_15__reverse_17,3,1,0,0,0,0.5,435,beginning,reverse,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN', 'VERB'}",True,beginning,reverse,set()
17024,3406__toes_18__tend_27,2,1,0,0,0,0.0,3406,toes,tend,{'NOUN'},{'VERB'},False,,,
17025,5904__restrained_22__gone_13,2,1,0,0,0,0.0,5904,gone,restrained,{'VERB'},{'VERB'},False,,,
17026,3394__Active_1__swimmers_2,2,1,1,0,0,0.0,3394,Active,swimmers,set(),{'NOUN'},False,,,
17027,10592__footballer_3__bloody_2,2,2,1,1,0,1.0,10592,bloody,footballer,{'ADJ'},set(),False,,,
17028,1431__treatment_6__tribute_3,2,1,1,1,0,0.5,1431,tribute,treatment,{'NOUN'},{'NOUN'},True,tribute,treatment,{'soft'}
17029,3056__cameras_16__explained_13,3,2,2,0,0,0.5,3056,explained,cameras,{'VERB'},{'NOUN'},False,,,
17030,3316__forms_2__spread_4,1,1,0,0,0,1.0,3316,forms,spread,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,form,spread,set()
17031,3279__suggest_14__mode_17,2,2,1,0,0,0.0,3279,suggest,mode,{'VERB'},"{'X', 'NOUN'}",False,,,
17032,7962__touches_36__dark_40,3,2,1,1,0,0.5,7962,touches,dark,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",True,touch,dark,set()
17033,2429__forward_8__looking_7,2,1,1,0,0,0.0,2429,looking,forward,"{'ADJ', 'NOUN', 'VERB'}","{'ADV', 'ADJ'}",False,,,
17034,255__centre_27__ground_28,3,2,2,1,0,1.0,255,centre,ground,{'NOUN'},"{'NOUN', 'VERB'}",True,centre,ground,"{'bright', 'soft'}"
17035,58__balance_7__reflect_5,2,2,2,2,1,1.0,58,reflect,balance,{'VERB'},"{'NOUN', 'VERB'}",False,,,
17036,7760__contrived_21__form_15,1,1,1,0,0,1.0,7760,form,contrived,"{'NOUN', 'VERB'}",{'VERB'},False,,,
17037,15526__am_3__hell_5,3,3,2,0,0,1.5,15526,am,hell,"{'NOUN', 'VERB'}","{'NOUN', 'PRT'}",True,am,hell,set()
17038,7696__remember_22__charges_16,1,0,0,0,0,0.0,7696,charges,remember,"{'NOUN', 'VERB'}",{'VERB'},False,,,
17039,239__replace_12__bodies_14,1,1,0,0,0,0.0,239,replace,bodies,{'VERB'},"{'NOUN', 'VERB'}",False,,,
17040,7668__defocusing_2__beam_6,2,2,1,1,0,0.5,7668,defocusing,beam,{'VERB'},{'NOUN'},False,,,
17041,7939__generation_24__reappeared_22,2,1,1,0,0,0.0,7939,reappeared,generation,{'VERB'},{'NOUN'},False,,,
17042,294__path_12__beat_10,3,3,2,1,0,1.0,294,beat,path,"{'ADJ', 'NOUN', 'VERB'}",{'NOUN'},True,beat,path,set()
17043,318__whelping_11__atmosphere_4,3,3,3,0,0,0.0,318,whelping,atmosphere,set(),{'NOUN'},False,,,
17044,7733__electrode_18__drop_15,2,0,0,0,0,0.0,7733,drop,electrode,"{'ADJ', 'NOUN', 'VERB'}",{'NOUN'},False,,,
17045,10564__little_4__line_8,2,2,1,1,0,0.0,10564,little,line,"{'ADV', 'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",False,,,
17046,212__antagonists_19__act_15,3,2,0,0,0,0.0,212,act,antagonists,"{'NOUN', 'VERB'}",{'NOUN'},False,,,
17047,6034__whence_26__lost_18,3,1,0,0,0,0.0,6034,lost,whence,{'VERB'},{'ADV'},False,,,
17048,5962__stunted_27__uncompromising_8,3,2,0,0,0,0.0,5962,stunted,uncompromising,set(),{'ADJ'},False,,,
17049,7710__makes_29__weaker_33,1,1,1,1,0,0.5,7710,makes,weaker,"{'NOUN', 'VERB'}",{'ADJ'},False,,,
17050,7933__green_16__dark_15,1,1,0,0,0,0.5,7933,dark,green,"{'ADJ', 'NOUN'}","{'ADJ', 'NOUN'}",True,dark,green,set()
17051,7717__carrying_19__conductors_20,1,1,1,0,0,0.5,7717,carrying,conductors,"{'NOUN', 'VERB'}",{'NOUN'},True,carrying,conductor,set()
17052,5954__raft_15__mist_18,3,3,2,2,1,2.5,5954,raft,mist,{'NOUN'},{'NOUN'},True,raft,mist,set()
17053,384__evocation_8__describes_14,0,0,0,0,0,0.0,384,describes,evocation,{'VERB'},{'NOUN'},False,,,
17054,1127__look_20__stretch_34,2,1,0,0,0,0.0,1127,look,stretch,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",False,,,
17055,1122__months_16__advance_18,1,1,1,0,0,1.0,1122,months,advance,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",True,month,advance,set()
17056,1121__courses_30__running_28,3,2,2,1,0,0.5,1121,running,courses,"{'NOUN', 'VERB'}",{'NOUN'},True,running,course,set()
17057,48__ground_20__centre_19,1,1,1,0,0,1.0,48,centre,ground,{'NOUN'},"{'NOUN', 'VERB'}",True,centre,ground,"{'bright', 'soft'}"
17058,6108__father_6__spirits_3,2,1,1,0,0,0.5,6108,spirits,father,{'NOUN'},"{'NOUN', 'VERB'}",True,spirit,father,{'bitter'}
17059,313__performers_7__rest_10,1,1,0,0,0,0.0,313,rest,performers,"{'NOUN', 'VERB'}",{'NOUN'},False,,,
17060,10747__lot_17__look_29,2,0,0,0,0,0.0,10747,lot,look,"{'ADV', 'NOUN'}","{'NOUN', 'VERB'}",False,,,
17061,381__revolution_4__left_6,3,1,0,0,0,0.5,381,revolution,left,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",True,revolution,left,set()
17062,7751__path_8__simmering_10,3,2,2,1,0,2.0,7751,simmering,path,set(),{'NOUN'},False,,,
17063,1137__book_3__sets_9,2,1,0,0,0,0.5,1137,book,sets,{'NOUN'},"{'NOUN', 'VERB'}",True,book,set,set()
17064,265__time_24__free_20,1,1,1,0,0,0.5,265,free,time,"{'ADV', 'ADJ', 'VERB'}","{'NOUN', 'VERB'}",False,,,
17065,7669__negative_9__charges_10,1,1,1,0,0,0.0,7669,charges,negative,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",False,,,
17066,67__evenings_67__drawing_69,3,3,2,1,1,1.0,67,evenings,drawing,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",True,evening,drawing,{'rough'}
17067,54__relations_29__system_30,2,0,0,0,0,0.0,54,relations,system,{'NOUN'},{'NOUN'},False,,,
17068,3312__calcareous_3__belonging_6,1,0,0,0,0,0.0,3312,calcareous,belonging,set(),"{'NOUN', 'VERB'}",False,,,
17069,250__people_14__forced_11,2,2,1,0,0,0.0,250,forced,people,{'VERB'},"{'NOUN', 'VERB'}",False,,,
17070,7899__grip_34__released_32,2,2,1,1,0,0.5,7899,released,grip,{'VERB'},"{'NOUN', 'VERB'}",False,,,
17071,7660__vector_49__potential_50,3,1,1,0,0,0.5,7660,vector,potential,{'NOUN'},"{'ADJ', 'NOUN'}",True,vector,potential,set()
17072,7708__Nevertheless_1__drawn_8,2,1,0,0,0,0.0,7708,Nevertheless,drawn,set(),{'VERB'},False,,,
17073,73__representatives_8__promoted_12,2,1,0,0,0,0.0,73,promoted,representatives,{'VERB'},{'NOUN'},False,,,
17074,36__double_20__gap_6,3,2,0,0,0,0.0,36,double,gap,"{'ADV', 'ADJ', 'NOUN', 'VERB'}",{'NOUN'},False,,,
17075,6063__exclusively_4__subject_7,2,2,0,0,0,0.0,6063,exclusively,subject,{'ADV'},"{'ADJ', 'NOUN', 'VERB'}",False,,,
17076,2287__operations_15__planning_14,2,1,0,0,0,1.0,2287,planning,operations,"{'NOUN', 'VERB'}",{'NOUN'},True,planning,operation,set()
17077,384__evocation_8__neat_7,3,2,2,2,1,1.5,384,neat,evocation,{'ADJ'},{'NOUN'},False,,,
17078,229__policing_8__leave_3,1,1,0,0,0,0.0,229,leave,policing,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",False,,,
17079,33__themselves_31__bring_30,2,1,1,0,0,0.5,33,bring,themselves,{'VERB'},{'PRON'},False,,,
17080,81__fear_6__recipe_4,3,3,2,2,2,2.0,81,recipe,fear,{'NOUN'},"{'NOUN', 'VERB'}",True,recipe,fear,set()
17081,6085__tale_27__concocted_25,3,2,2,1,0,1.5,6085,concocted,tale,{'VERB'},{'NOUN'},False,,,
17082,3413__evidence_4__balance_2,3,2,2,1,1,2.0,3413,balance,evidence,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,balance,evidence,"{'strong', 'weak'}"
17083,289__stadia_16__destined_12,3,3,3,1,0,0.5,289,destined,stadia,{'VERB'},set(),False,,,
17084,7766__splashes_48__washed_49,3,2,2,0,0,0.0,7766,splashes,washed,"{'NOUN', 'VERB'}",{'VERB'},False,,,
17085,3240__reconstructions_15__coloured_14,2,2,1,1,0,1.5,3240,coloured,reconstructions,{'VERB'},set(),False,,,
17086,321__survived_7__change_10,3,3,2,1,1,1.0,321,change,survived,"{'NOUN', 'VERB'}",{'VERB'},False,,,
17087,7886__body_6__considered_2,1,0,0,0,0,0.5,7886,considered,body,{'VERB'},{'NOUN'},False,,,
17088,15522__laugh_1__Throw_2,2,1,0,0,0,0.0,15522,laugh,Throw,"{'NOUN', 'VERB'}",set(),False,,,
17089,2356__provide_10__plans_8,1,0,0,0,0,0.0,2356,provide,plans,{'VERB'},"{'NOUN', 'VERB'}",False,,,
17090,5998__arrangements_17__admitted_23,2,0,0,0,0,0.0,5998,arrangements,admitted,{'NOUN'},{'VERB'},False,,,
17091,7943__unable_19__bear_21,1,1,0,0,0,0.0,7943,unable,bear,{'ADJ'},"{'NOUN', 'VERB'}",False,,,
17092,217__knock_6__seek_4,3,2,1,1,0,0.5,217,seek,knock,{'VERB'},"{'NOUN', 'VERB'}",False,,,
17093,3433__equivalence_15__lot_2,3,1,0,0,0,0.5,3433,equivalence,lot,{'NOUN'},"{'ADV', 'NOUN'}",True,equivalence,lot,set()
17094,237__functions_4__transfer_21,2,1,1,0,0,0.5,237,transfer,functions,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,transfer,function,{'smooth'}
17095,7817__flowing_10__skin_11,3,3,2,2,1,2.0,7817,flowing,skin,{'VERB'},{'NOUN'},False,,,
17096,2479__package_12__attractive_10,1,1,1,1,0,1.5,2479,attractive,package,{'ADJ'},"{'NOUN', 'VERB'}",False,,,
17097,7753__splashes_9__blood_11,3,3,2,2,1,1.0,7753,blood,splashes,{'NOUN'},"{'NOUN', 'VERB'}",True,blood,splash,{'bright'}
17098,320__policy_3__diminishing_22,1,0,0,0,0,0.0,320,diminishing,policy,{'VERB'},{'NOUN'},False,,,
17099,3416__bask_22__climates_28,2,2,0,0,0,0.0,3416,bask,climates,set(),{'NOUN'},False,,,
17100,6003__drink_63__laced_69,1,1,1,0,0,0.0,6003,drink,laced,"{'NOUN', 'VERB'}",{'VERB'},False,,,
17101,205__review_7__spanner_10,3,2,0,0,0,0.0,205,spanner,review,set(),"{'NOUN', 'VERB'}",False,,,
17102,2268__never-ending_12__saga_14,3,2,2,1,1,0.0,2268,never-ending,saga,set(),{'NOUN'},False,,,
17103,7900__patches_13__moving_17,3,2,1,0,0,0.0,7900,patches,moving,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",False,,,
17104,7675__symmetry_5__charge_9,0,0,0,0,0,0.0,7675,symmetry,charge,{'NOUN'},"{'NOUN', 'VERB'}",False,,,
17105,2811__food_35__mountains_36,3,3,2,2,1,3.0,2811,food,mountains,{'NOUN'},{'NOUN'},True,food,mountain,"{'soft', 'warm', 'cold', 'clean'}"
17106,213__changes_13__co-ordinated_21,1,1,0,0,0,0.5,213,changes,co-ordinated,"{'NOUN', 'VERB'}",{'VERB'},False,,,
17107,7733__materials_55__flows_52,2,1,0,0,0,0.0,7733,flows,materials,"{'NOUN', 'VERB'}",{'NOUN'},False,,,
17108,3424__metabolism_24__support_21,2,2,0,0,0,1.5,3424,support,metabolism,"{'NOUN', 'VERB'}",{'NOUN'},True,support,metabolism,set()
17109,226__require_7__able_4,1,1,1,0,0,0.0,226,able,require,{'ADJ'},{'VERB'},False,,,
17110,7953__wild_9__blows_10,3,2,2,2,1,1.0,7953,blows,wild,"{'NOUN', 'VERB'}","{'ADV', 'ADJ'}",False,,,
17111,239__ones_9__merge_7,1,1,1,0,0,0.5,239,merge,ones,{'VERB'},{'NOUN'},False,,,
17112,7728__ignore_5__determining_10,1,0,0,0,0,0.0,7728,determining,ignore,{'VERB'},{'VERB'},False,,,
17113,289__destined_12__stadia_16,2,1,0,0,0,1.0,289,destined,stadia,{'VERB'},set(),False,,,
17114,2399__hackles_8__rising_9,3,3,3,2,1,1.0,2399,hackles,rising,{'NOUN'},{'VERB'},False,,,
17115,3054__system_17__irritation_16,3,3,1,0,0,0.5,3054,irritation,system,{'NOUN'},{'NOUN'},True,irritation,system,set()
17116,395__impact_2__immediate_25,2,1,1,1,0,1.0,395,impact,immediate,{'NOUN'},{'ADJ'},False,,,
17117,7960__Evening_4__sombre_7,3,3,2,1,1,0.0,7960,Evening,sombre,set(),{'ADJ'},False,,,
17118,7798__images_12__gathering_9,3,1,1,0,0,1.0,7798,images,gathering,{'NOUN'},"{'NOUN', 'VERB'}",True,image,gathering,set()
17119,7925__movements_19__stood_3,0,0,0,0,0,0.0,7925,movements,stood,{'NOUN'},{'VERB'},False,,,
17120,2429__retirement_10__forward_8,1,1,1,0,0,0.5,2429,retirement,forward,{'NOUN'},"{'ADV', 'ADJ'}",False,,,
17121,229__law_15__leave_3,2,1,0,0,0,0.0,229,law,leave,{'NOUN'},"{'NOUN', 'VERB'}",False,,,
17122,2402__drunk_6__power_5,3,3,3,2,2,2.5,2402,power,drunk,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN', 'VERB'}",True,power,drunk,set()
17123,15225__sod_3__little_2,3,3,2,0,0,2.0,15225,little,sod,"{'ADV', 'ADJ', 'NOUN'}",{'NOUN'},True,little,sod,set()
17124,43__bid_12__unskilled_29,2,1,0,0,0,0.0,43,bid,unskilled,"{'NOUN', 'VERB'}",{'ADJ'},False,,,
17125,7684__owing_7__unstable_21,3,0,0,0,0,-1.0,7684,unstable,owing,{'ADJ'},{'VERB'},False,,,
17126,7703__diameter_4__beam_7,0,0,0,0,0,0.0,7703,diameter,beam,{'NOUN'},{'NOUN'},False,,,
17127,3255__reconstruction_5__proceed_2,1,1,0,0,0,0.5,3255,proceed,reconstruction,{'VERB'},{'NOUN'},False,,,
17128,74__article_8__appear_5,1,1,1,0,0,0.5,74,appear,article,{'VERB'},{'NOUN'},False,,,
17129,7688__rarely_4__travel_5,3,1,0,0,0,0.0,7688,rarely,travel,{'ADV'},"{'NOUN', 'VERB'}",False,,,
17130,7769__Metaphor_1__lay_2,3,2,1,0,0,2.5,7769,Metaphor,lay,set(),"{'ADJ', 'NOUN', 'VERB'}",False,,,
17131,7940__name_17__tried_15,1,1,1,1,0,0.5,7940,tried,name,{'VERB'},"{'NOUN', 'VERB'}",False,,,
17132,1129__recently_4__changed_2,1,1,1,0,0,0.5,1129,changed,recently,{'VERB'},{'ADV'},False,,,
17133,7636__modified_25__form_26,1,0,0,0,0,0.0,7636,modified,form,{'VERB'},"{'NOUN', 'VERB'}",False,,,
17134,1427__dissolve_10__blankness_7,3,3,3,2,0,3.0,1427,dissolve,blankness,"{'NOUN', 'VERB'}",set(),False,,,
17135,7763__painter_10__world_17,3,3,1,0,0,0.0,7763,painter,world,{'NOUN'},{'NOUN'},False,,,
17136,7940__family_9__name_17,1,0,0,0,0,0.0,7940,name,family,"{'NOUN', 'VERB'}",{'NOUN'},False,,,
17137,289__Loaded_2__self-destruct_22,2,0,0,0,0,0.0,289,Loaded,self-destruct,set(),set(),False,,,
17138,3360__arab_11__minaret_12,2,2,1,1,0,0.0,3360,arab,minaret,{'NOUN'},set(),False,,,
17139,7940__interspersed_38__buried_25,1,0,0,0,0,0.0,7940,buried,interspersed,{'VERB'},{'VERB'},False,,,
17140,7683__electric_19__force_20,2,1,1,1,0,0.5,7683,electric,force,"{'ADJ', 'NOUN'}","{'X', 'NOUN', 'VERB'}",True,electric,force,set()
17141,7788__eternal_2__youth_3,3,1,1,1,1,2.0,7788,eternal,youth,{'ADJ'},{'NOUN'},False,,,
17142,7680__inward_9__force_10,2,2,1,1,1,1.0,7680,force,inward,"{'X', 'NOUN', 'VERB'}","{'ADV', 'ADJ'}",False,,,
17143,10514__clears_1__couple_5,1,0,0,0,0,0.0,10514,clears,couple,{'VERB'},{'NOUN'},False,,,
17144,1822__carried_22__master_29,0,0,0,0,0,0.0,1822,carried,master,{'VERB'},"{'ADJ', 'NOUN', 'VERB'}",False,,,
17145,311__name_10__salubrious_21,2,1,1,0,0,0.0,311,name,salubrious,"{'NOUN', 'VERB'}",{'ADJ'},False,,,
17146,282__playing_49__material_52,2,1,1,1,0,0.5,282,playing,material,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",True,playing,material,{'heavy'}
17147,7637__moment_8__sort_10,3,1,1,0,0,0.0,7637,sort,moment,"{'ADV', 'NOUN', 'VERB'}",{'NOUN'},False,,,
17148,7736__voltage_18__apply_16,1,1,0,0,0,0.5,7736,apply,voltage,{'VERB'},{'NOUN'},False,,,
17149,2359__nervousness_20__increasing_19,1,1,1,1,0,0.5,2359,increasing,nervousness,{'VERB'},{'NOUN'},False,,,
17150,349__highlighted_7__strength_2,2,1,1,0,0,1.0,349,strength,highlighted,{'NOUN'},set(),False,,,
17151,15026__gon_10__bet_12,1,1,0,0,0,0.0,15026,gon,bet,set(),"{'NOUN', 'VERB'}",False,,,
17152,7644__direction_15__convention_21,0,0,0,0,0,0.0,7644,direction,convention,"{'X', 'NOUN'}",{'NOUN'},False,,,
17153,415__regime_7__tight_5,3,3,1,1,1,1.5,415,tight,regime,"{'ADV', 'ADJ'}",{'NOUN'},False,,,
17154,3403__looked_10__habits_4,1,0,0,0,0,0.5,3403,looked,habits,{'VERB'},{'NOUN'},False,,,
17155,3240__imaginative_36__scenes_37,1,1,1,1,0,1.0,3240,imaginative,scenes,{'ADJ'},{'NOUN'},False,,,
17156,273__stand_16__rest_13,1,1,1,0,0,1.0,273,rest,stand,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,rest,stand,set()
17157,3262__analyse_6__piece_18,2,1,0,0,0,0.0,3262,piece,analyse,"{'X', 'NOUN', 'VERB'}",set(),False,,,
17158,7614__satisfy_17__form_12,2,0,0,0,0,0.0,7614,form,satisfy,"{'NOUN', 'VERB'}",{'VERB'},False,,,
17159,1422__paramilitaries_16__links_8,1,1,1,0,0,0.5,1422,paramilitaries,links,set(),{'NOUN'},False,,,
17160,32__referring_31__appears_47,1,0,0,0,0,0.0,32,referring,appears,{'VERB'},{'VERB'},False,,,
17161,320__atmosphere_25__diminishing_22,3,3,2,1,0,1.5,320,diminishing,atmosphere,{'VERB'},{'NOUN'},False,,,
17162,7940__family_9__buried_25,1,0,0,0,0,0.0,7940,buried,family,{'VERB'},{'NOUN'},False,,,
17163,57__emphasis_16__immunities_19,2,1,0,0,0,0.0,57,emphasis,immunities,{'NOUN'},set(),False,,,
17164,7673__electrons_29__travel_30,2,1,1,0,0,0.5,7673,electrons,travel,{'NOUN'},"{'NOUN', 'VERB'}",True,electron,travel,set()
17165,7644__right-hand_20__convention_21,3,2,0,0,0,0.0,7644,right-hand,convention,{'NOUN'},{'NOUN'},False,,,
17166,5955__clouds_3__Dirty_1,3,3,3,3,2,3.0,5955,Dirty,clouds,set(),"{'NOUN', 'VERB'}",False,,,
17167,7734__worth_4__called_14,2,0,0,0,0,0.0,7734,called,worth,{'VERB'},"{'ADJ', 'NOUN'}",False,,,
17168,2488__headaches_5__blinding_4,3,3,3,2,1,2.0,2488,blinding,headaches,{'VERB'},{'NOUN'},False,,,
17169,256__require_12__system_9,1,1,0,0,0,0.5,256,require,system,{'VERB'},{'NOUN'},False,,,
17170,1448__operating_62__framework_65,1,1,0,0,0,0.5,1448,operating,framework,{'VERB'},{'NOUN'},False,,,
17171,14957__size_4__seeing_2,3,1,1,1,0,0.5,14957,seeing,size,"{'ADP', 'VERB'}","{'NOUN', 'VERB'}",False,,,
17172,265__sell_26__package_29,2,0,0,0,0,1.0,265,sell,package,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,sell,package,{'heavy'}
17173,5910__fire_20__hung_19,3,3,1,1,0,2.5,5910,hung,fire,{'VERB'},"{'NOUN', 'VERB'}",False,,,
17174,7891__dense_28__flowers_29,2,2,2,2,1,1.0,7891,dense,flowers,{'ADJ'},{'NOUN'},False,,,
17175,7621__vector_14__function_15,1,1,1,0,0,0.0,7621,vector,function,{'NOUN'},"{'NOUN', 'VERB'}",False,,,
17176,420__provide_13__priming_15,3,1,0,0,0,0.0,420,provide,priming,{'VERB'},"{'NOUN', 'VERB'}",False,,,
17177,256__compromise_15__inferior_25,1,0,0,0,0,0.0,256,compromise,inferior,"{'NOUN', 'VERB'}",{'ADJ'},False,,,
17178,7643__density_18__current_17,3,0,0,0,0,0.5,7643,current,density,"{'ADJ', 'NOUN'}",{'NOUN'},True,current,density,set()
17179,279__week_5__bending_2,1,1,0,0,0,0.0,279,bending,week,"{'NOUN', 'VERB'}",{'NOUN'},False,,,
17180,334__books_2__characters_24,0,0,0,0,0,0.0,334,books,characters,{'NOUN'},{'NOUN'},False,,,
17181,7669__positive_7__charges_10,1,1,1,0,0,0.0,7669,charges,positive,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",False,,,
17182,5895__bark_3__bite_12,3,2,1,0,0,0.0,5895,bite,bark,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",False,,,
17183,7906__nature_19__confronted_16,3,2,1,0,0,0.5,7906,confronted,nature,{'VERB'},{'NOUN'},False,,,
17184,7769__Metaphor_1__coiled_3,3,3,3,3,0,3.0,7769,Metaphor,coiled,set(),{'VERB'},False,,,
17185,7676__system_60__field_55,1,0,0,0,0,1.0,7676,field,system,"{'NOUN', 'VERB'}",{'NOUN'},True,field,system,{'murky'}
17186,7715__inward_30__force_31,2,2,2,1,1,0.5,7715,inward,force,"{'ADV', 'ADJ'}","{'X', 'NOUN', 'VERB'}",False,,,
17187,205__review_7__machinery_14,0,0,0,0,0,0.0,205,machinery,review,{'NOUN'},"{'NOUN', 'VERB'}",False,,,
17188,39__education_5__add_2,1,0,0,0,0,1.0,39,add,education,{'VERB'},{'NOUN'},False,,,
17189,40__transform_4__situation_6,2,1,1,1,0,1.0,40,transform,situation,{'VERB'},{'NOUN'},False,,,
17190,2456__taking_3__plan_6,2,2,0,0,0,0.0,2456,taking,plan,"{'X', 'NOUN', 'VERB'}","{'NOUN', 'VERB'}",False,,,
17191,7638__set_36__field_34,0,0,0,0,0,0.0,7638,field,set,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",False,,,
17192,251__government_16__strong_15,2,1,1,1,1,0.5,251,strong,government,"{'ADV', 'ADJ', 'NOUN'}",{'NOUN'},True,strong,government,set()
17193,3285__light_17__interpret_16,2,1,1,1,1,0.5,3285,interpret,light,{'VERB'},"{'ADJ', 'NOUN', 'VERB'}",False,,,
17194,5937__weeks_22__couple_20,1,1,1,1,0,0.0,5937,couple,weeks,{'NOUN'},{'NOUN'},False,,,
17195,2508__evening_8__reached_5,0,0,0,0,0,0.0,2508,reached,evening,{'VERB'},{'NOUN'},False,,,
17196,6003__drink_63__reached_95,1,0,0,0,0,0.0,6003,drink,reached,"{'NOUN', 'VERB'}",{'VERB'},False,,,
17197,7934__nature_17__considered_14,2,1,1,0,0,0.0,7934,considered,nature,{'VERB'},{'NOUN'},False,,,
17198,3365__maple_4__family_5,2,2,1,1,0,1.5,3365,maple,family,{'NOUN'},{'NOUN'},True,maple,family,{'solid'}
17199,3239__creature_29__living_28,1,1,1,1,0,0.0,3239,living,creature,"{'NOUN', 'VERB'}",{'NOUN'},False,,,
17200,5895__worse_9__bark_3,3,1,1,0,0,0.5,5895,bark,worse,"{'NOUN', 'VERB'}","{'ADV', 'ADJ'}",False,,,
17201,7614__function_9__scalar_8,3,2,0,0,0,0.0,7614,scalar,function,{'ADJ'},"{'NOUN', 'VERB'}",False,,,
17202,282__type_51__material_52,2,2,1,0,0,0.0,282,type,material,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",False,,,
17203,353__framed_28__brilliant_27,3,2,2,2,0,0.0,353,brilliant,framed,{'ADJ'},{'VERB'},False,,,
17204,26__DRG_8__makes_9,0,0,0,0,0,0.0,26,DRG,makes,set(),"{'NOUN', 'VERB'}",False,,,
17205,2364__game_25__fall_20,2,1,1,0,0,0.5,2364,fall,game,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,fall,game,set()
17206,7764__quarrels_20__drama_14,3,1,0,0,0,0.0,7764,drama,quarrels,{'NOUN'},"{'NOUN', 'VERB'}",False,,,
17207,249__effete_12__constitution_13,3,3,3,2,0,3.0,249,effete,constitution,{'ADJ'},{'NOUN'},False,,,
17208,1142__world_7__image_4,1,1,1,1,1,1.0,1142,image,world,{'NOUN'},{'NOUN'},True,image,world,set()
17209,3422__dinosaurs_10__structure_7,0,0,0,0,0,0.0,3422,dinosaurs,structure,{'NOUN'},"{'NOUN', 'VERB'}",False,,,
17210,2390__shots_22__calling_20,2,2,1,1,1,1.0,2390,calling,shots,"{'NOUN', 'VERB'}",{'NOUN'},True,calling,shot,set()
17211,8__unfounded_6__charges_4,2,2,0,0,0,0.0,8,charges,unfounded,"{'NOUN', 'VERB'}",{'ADJ'},False,,,
17212,296__self_12__doodlings_15,3,3,2,1,0,0.0,296,self,doodlings,{'NOUN'},set(),False,,,
17213,2425__hat_7__collect_5,3,1,1,0,0,1.0,2425,collect,hat,{'VERB'},{'NOUN'},False,,,
17214,7707__unable_19__predict_21,1,0,0,0,0,0.0,7707,unable,predict,{'ADJ'},{'VERB'},False,,,
17215,3398__animals_11__seen_15,0,0,0,0,0,0.0,3398,animals,seen,{'NOUN'},{'VERB'},False,,,
17216,15557__Twice_1__watching_7,1,1,0,0,0,0.0,15557,Twice,watching,set(),"{'NOUN', 'VERB'}",False,,,
17217,6089__importance_6__vital_5,2,1,1,1,0,0.5,6089,vital,importance,{'ADJ'},{'NOUN'},False,,,
17218,10368__pensioners_25__rise_30,2,2,1,0,0,0.5,10368,pensioners,rise,set(),"{'NOUN', 'VERB'}",False,,,
17219,342__interpretation_8__bring_5,1,1,1,1,1,0.5,342,bring,interpretation,{'VERB'},{'NOUN'},False,,,
17220,5977__intuition_5__accurate_8,2,1,1,1,1,0.5,5977,intuition,accurate,{'NOUN'},{'ADJ'},False,,,
17221,1422__suspicion_24__deep_23,3,2,2,1,1,1.5,1422,deep,suspicion,"{'ADV', 'ADJ', 'NOUN'}",{'NOUN'},True,deep,suspicion,set()
17222,353__started_50__coat-hanger_53,3,2,1,0,0,2.0,353,started,coat-hanger,{'VERB'},set(),False,,,
17223,3314__stand_5__rods_8,3,2,2,1,0,0.0,3314,stand,rods,"{'NOUN', 'VERB'}",{'NOUN'},False,,,
