,ID,A1,A2,A3,A4,A5,Score,Sentence_ID,Head,Tail,Head_tags,Tail_tags,Noun_pair,Head_noun_lemmatised,Tail_noun_lemmatised,Common_adjectives
7155,7243__blood_14__lake_12,3,3,2,2,0,1.3218865613,7243,lake,blood,{'NOUN'},{'NOUN'},True,lake,blood,"{'clear', 'bright'}"
7173,7005__conversation_24__impression_21,2,2,2,0,0,0.474397021785,7005,impression,conversation,{'NOUN'},{'NOUN'},True,impression,conversation,"{'deep', 'warm'}"
7185,1723__discount_4__pig_9,3,3,2,0,0,0.594587966059,1723,discount,pig,"{'NOUN', 'VERB'}",{'NOUN'},True,discount,pig,{'heavy'}
7189,6664__history_12__framework_9,2,1,1,1,0,0.633984961622,6664,history,framework,{'NOUN'},{'NOUN'},True,history,framework,{'clear'}
7214,462__game_43__control_41,2,1,1,1,1,0.679489270806,462,control,game,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,control,game,{'brilliant'}
7267,6574__children_19__environment_29,2,1,0,0,0,0.38574220204,6574,children,environment,{'NOUN'},{'NOUN'},True,child,environment,"{'warm', 'cold'}"
7274,1843__mechanism_25__layer_21,3,2,1,1,0,0.875647980842,1843,layer,mechanism,{'NOUN'},{'NOUN'},True,layer,mechanism,{'clear'}
7275,3071__advantage_33__market_36,1,1,1,0,0,0.38252384674,3071,advantage,market,{'NOUN'},{'NOUN'},True,advantage,market,{'strong'}
7299,4948__yellow_13__pools_14,3,3,3,1,1,1.68930987979,4948,yellow,pools,"{'ADJ', 'NOUN', 'VERB'}",{'NOUN'},True,yellow,pool,{'bright'}
7303,3143__alternative_14__form_15,3,2,1,1,0,0.752053611669,3143,alternative,form,"{'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",True,alternative,form,{'soft'}
7334,1252__heart_14__shot_10,2,2,1,0,0,0.412887080916,1252,shot,heart,"{'NOUN', 'VERB'}",{'NOUN'},True,shot,heart,{'clean'}
7360,1767__leader_9__market_8,2,2,1,1,1,0.752053611669,1767,market,leader,{'NOUN'},{'NOUN'},True,market,leader,{'solid'}
7363,6422__project_22__start_19,2,1,1,1,0,0.627733779924,6422,start,project,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,start,project,"{'brilliant', 'clean'}"
7384,6354__commitment_7__progress_10,2,1,0,0,0,0.310150501857,6354,progress,commitment,"{'NOUN', 'VERB'}",{'NOUN'},True,progress,commitment,"{'solid', 'clear', 'strong'}"
7387,3563__media_17__body_15,2,2,2,1,0,0.672284273133,3563,body,media,{'NOUN'},{'NOUN'},True,body,medium,{'dense'}
7408,6327__girl_9__stem_6,1,0,0,0,0,0.196737258244,6327,stem,girl,"{'NOUN', 'VERB'}",{'NOUN'},True,stem,girl,{'bright'}
7452,818__character_12__contrast_5,3,2,1,0,0,0.509850592551,818,character,contrast,{'NOUN'},"{'NOUN', 'VERB'}",True,character,contrast,"{'strong', 'bitter', 'bright'}"
7454,2578__trial_18__shift_8,2,1,0,0,0,0.263531856667,2578,trial,shift,{'NOUN'},"{'NOUN', 'VERB'}",True,trial,shift,{'smooth'}
7458,1074__traffic_10__congestion_11,3,1,1,1,1,0.654822237927,1074,traffic,congestion,{'NOUN'},{'NOUN'},True,traffic,congestion,{'heavy'}
7469,6600__history_64__direction_62,3,2,1,1,1,0.851058772172,6600,direction,history,"{'X', 'NOUN'}",{'NOUN'},True,direction,history,{'clear'}
7479,6852__nature_11__stage_16,3,2,0,0,0,0.470947159619,6852,nature,stage,{'NOUN'},"{'NOUN', 'VERB'}",True,nature,stage,{'bitter'}
7507,5228__sun_20__catch_18,3,3,3,3,2,2.1107807518,5228,catch,sun,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,catch,sun,{'brilliant'}
7521,1486__stone_11__element_4,3,3,2,2,0,1.33845935597,1486,stone,element,{'NOUN'},{'NOUN'},True,stone,element,{'heavy'}
7549,7058__parties_43__attitudes_39,1,1,0,0,0,0.311046509434,7058,attitudes,parties,{'NOUN'},{'NOUN'},True,attitude,party,"{'brilliant', 'bitter'}"
7550,452__win_25__building_22,3,2,2,2,2,1.36085254839,452,building,win,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,building,win,{'heated'}
7576,6431__project_3__shift_7,1,1,0,0,0,0.301505355478,6431,project,shift,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,project,shift,{'clear'}
7601,5223__door_33__holding_34,1,1,0,0,0,0.311046509434,5223,door,holding,{'NOUN'},"{'NOUN', 'VERB'}",True,door,holding,{'smooth'}
7645,1866__masses_6__revolution_3,2,1,1,0,0,0.400230017142,1866,revolution,masses,{'NOUN'},{'NOUN'},True,revolution,mass,{'soft'}
7646,6285__principles_9__design_12,2,1,0,0,0,0.324433685671,6285,design,principles,"{'NOUN', 'VERB'}",{'NOUN'},True,design,principle,{'strong'}
7674,2967__friends_19__weather_18,3,2,2,0,0,0.977631986649,2967,weather,friends,{'NOUN'},"{'X', 'NOUN'}",True,weather,friend,{'warm'}
7679,2587__questions_10__focus_6,2,1,1,0,0,0.390932937649,2587,questions,focus,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,question,focus,{'soft'}
7682,11008__night_2__situation_24,2,1,1,0,0,0.395050774764,11008,night,situation,{'NOUN'},{'NOUN'},True,night,situation,"{'rough', 'murky', 'bitter', 'dim'}"
7690,1717__analyst_3__service_7,2,1,0,0,0,0.288038379661,1717,analyst,service,{'NOUN'},"{'X', 'NOUN', 'VERB'}",True,analyst,service,{'brilliant'}
7707,3207__drink_8__course_12,3,2,1,0,0,0.464982013842,3207,course,drink,{'NOUN'},"{'NOUN', 'VERB'}",True,course,drink,{'icy'}
7745,1750__communication_11__cuts_9,2,1,1,1,1,0.776696409127,1750,communication,cuts,{'NOUN'},"{'NOUN', 'VERB'}",True,communication,cut,"{'clear', 'smooth'}"
7779,2536__times_13__legacy_11,3,2,1,1,0,0.907943275872,2536,legacy,times,{'NOUN'},"{'ADP', 'NOUN', 'VERB'}",True,legacy,time,{'bitter'}
7782,1852__network_4__battle_21,3,2,2,0,0,0.425234279486,1852,battle,network,"{'NOUN', 'VERB'}",{'NOUN'},True,battle,network,{'brilliant'}
7793,6159__analysis_36__conducts_34,1,1,1,0,0,0.369248292463,6159,conducts,analysis,"{'NOUN', 'VERB'}",{'NOUN'},True,conduct,analysis,"{'brilliant', 'rough'}"
7803,11479__staff_10__rules_6,1,1,0,0,0,0.433592717237,11479,staff,rules,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,staff,rule,{'brilliant'}
7816,7030__leader_12__fighting_9,2,1,1,1,0,0.538179610907,7030,leader,fighting,{'NOUN'},"{'NOUN', 'VERB'}",True,leader,fighting,{'brilliant'}
7842,4532__money_15__deal_13,2,1,1,1,0,0.595359635573,4532,deal,money,"{'NOUN', 'VERB'}",{'NOUN'},True,deal,money,"{'murky', 'clean'}"
7846,6835__children_12__balance_5,1,0,0,0,0,0.189702089847,6835,children,balance,{'NOUN'},"{'NOUN', 'VERB'}",True,child,balance,"{'rough', 'weak'}"
7878,1394__city_18__streets_15,1,1,1,0,0,0.38252384674,1394,streets,city,{'NOUN'},{'NOUN'},True,street,city,"{'favorite', 'crowded', 'lonely', 'ancient', 'great', 'bright', 'clean', 'busy', 'charming', 'lovely', 'quiet', 'rainy'}"
7908,562__consideration_3__reform_6,1,1,0,0,0,0.341302166301,562,consideration,reform,{'NOUN'},"{'NOUN', 'VERB'}",True,consideration,reform,{'deep'}
7926,1057__business_9__centre_10,1,1,1,1,0,0.527201692394,1057,centre,business,{'NOUN'},{'NOUN'},True,centre,business,"{'bright', 'soft'}"
7957,8704__brother_7__team_12,1,1,0,0,0,0.302225202956,8704,team,brother,{'NOUN'},{'NOUN'},True,team,brother,{'brilliant'}
7959,1907__people_5__walls_13,3,1,0,0,0,0.312136406557,1907,walls,people,{'NOUN'},"{'NOUN', 'VERB'}",True,wall,people,"{'brilliant', 'rough', 'shallow', 'bright', 'cold', 'warm'}"
7975,1767__division_38__growth_30,1,1,1,1,0,0.472050648873,1767,growth,division,{'NOUN'},{'NOUN'},True,growth,division,{'clear'}
7978,3541__pounds_14__spending_10,2,1,0,0,0,0.310150501857,3541,spending,pounds,"{'NOUN', 'VERB'}",{'NOUN'},True,spending,pound,{'strong'}
7989,3656__explanations_5__introductions_11,2,1,1,0,0,0.540553673205,3656,introductions,explanations,{'NOUN'},{'NOUN'},True,introduction,explanation,"{'brilliant', 'clear'}"
7994,1530__skills_3__cover_4,2,1,1,1,0,0.479654065497,1530,skills,cover,{'NOUN'},"{'NOUN', 'VERB'}",True,skill,cover,{'soft'}
8003,4698__country_10__home_6,2,1,1,0,0,0.523285807448,4698,country,home,{'NOUN'},"{'NOUN', 'VERB'}",True,country,home,"{'warm', 'cold'}"
8024,7089__coordination_2__bodies_6,2,2,1,1,0,0.69259352766,7089,coordination,bodies,{'NOUN'},"{'NOUN', 'VERB'}",True,coordination,body,"{'smooth', 'weak'}"
8035,6503__parents_11__attitudes_13,1,1,1,0,0,0.460027836127,6503,parents,attitudes,{'NOUN'},{'NOUN'},True,parent,attitude,{'brilliant'}
8058,7010__pay_24__price_22,2,1,0,0,0,0.277047344685,7010,price,pay,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,price,pay,{'bitter'}
8081,6290__start_12__emphasis_7,3,2,1,0,0,0.385252966738,6290,start,emphasis,"{'NOUN', 'VERB'}",{'NOUN'},True,start,emphasis,{'strong'}
8113,6403__science_18__character_16,3,3,2,1,0,0.843645272827,6403,character,science,{'NOUN'},{'NOUN'},True,character,science,"{'brilliant', 'sweet', 'solid', 'bright', 'strong', 'soft', 'weak'}"
8128,4621__mouth_22__corner_18,2,1,1,0,0,0.406851582613,4621,corner,mouth,{'NOUN'},{'NOUN'},True,corner,mouth,{'soft'}
8145,1936__chance_18__return_20,2,1,1,0,0,0.414191924188,1936,chance,return,"{'ADJ', 'NOUN', 'VERB'}","{'ADJ', 'NOUN', 'VERB'}",True,chance,return,"{'solid', 'strong'}"
8153,6796__relation_42__conception_45,2,2,2,2,0,0.784290638461,6796,relation,conception,{'NOUN'},{'NOUN'},True,relation,conception,{'clear'}
8166,2536__day_6__legacy_11,1,1,1,0,0,0.409078086091,2536,legacy,day,{'NOUN'},{'NOUN'},True,legacy,day,{'bitter'}
8170,2790__top_31__changes_26,1,0,0,0,0,0.217157129419,2790,changes,top,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN', 'VERB'}",True,change,top,{'smooth'}
8199,6402__sciences_21__elements_17,2,2,1,1,0,0.60427955582,6402,elements,sciences,{'NOUN'},{'NOUN'},True,element,science,{'heavy'}
8201,6820__questions_11__image_15,1,1,0,0,0,0.344930713493,6820,questions,image,"{'NOUN', 'VERB'}",{'NOUN'},True,question,image,"{'soft', 'clean'}"
8259,3514__change_4__emphasis_6,3,2,2,1,0,0.752053611669,3514,change,emphasis,"{'NOUN', 'VERB'}",{'NOUN'},True,change,emphasis,{'clear'}
8275,856__cars_8__run_15,1,1,1,1,0,0.521914874054,856,run,cars,"{'NOUN', 'VERB'}",{'NOUN'},True,run,car,"{'icy', 'clean'}"
8292,5205__writing_47__lines_48,3,2,1,1,0,0.799887179518,5205,writing,lines,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,writing,line,{'bright'}
8302,1909__process_9__home_14,1,0,0,0,0,0.161833212282,1909,home,process,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,home,process,{'bitter'}
8318,5318__milk_15__run_6,2,1,0,0,0,0.258935499634,5318,milk,run,{'NOUN'},"{'NOUN', 'VERB'}",True,milk,run,{'clean'}
8328,3573__disagreement_3__role_10,1,0,0,0,0,0.166055434504,3573,role,disagreement,{'NOUN'},{'NOUN'},True,role,disagreement,"{'clear', 'strong'}"
8359,6367__career_11__image_15,1,1,1,0,0,0.456958880626,6367,career,image,{'NOUN'},{'NOUN'},True,career,image,{'bright'}
8529,6682__project_46__object_43,3,2,2,1,1,0.965015179254,6682,object,project,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,object,project,{'dim'}
8541,11712__words_7__usage_5,2,1,1,0,0,0.46960432651,11712,usage,words,{'NOUN'},{'NOUN'},True,usage,word,{'rough'}
8649,3735__review_6__fields_15,1,1,0,0,0,0.330259383903,3735,fields,review,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,field,review,{'rough'}
8660,6361__sciences_3__offer_7,1,1,0,0,0,0.248680395805,6361,sciences,offer,{'NOUN'},"{'NOUN', 'VERB'}",True,science,offer,"{'brilliant', 'solid', 'sweet'}"
8696,6427__science_9__attitudes_7,1,1,0,0,0,0.278133340314,6427,attitudes,science,{'NOUN'},{'NOUN'},True,attitude,science,"{'brilliant', 'soft'}"
8720,1227__knife_19__stick_17,3,2,1,1,0,0.738294865334,1227,stick,knife,"{'NOUN', 'VERB'}",{'NOUN'},True,stick,knife,{'heavy'}
8742,3752__research_6__challenges_4,2,1,1,0,0,0.486153079866,3752,challenges,research,"{'NOUN', 'VERB'}",{'NOUN'},True,challenge,research,"{'heavy', 'clear', 'strong', 'deep'}"
8744,11221__company_22__ties_17,3,2,1,1,0,0.750440293331,11221,ties,company,"{'NOUN', 'VERB'}",{'NOUN'},True,tie,company,{'bright'}
8745,3547__organizations_10__expansion_6,2,1,1,1,0,0.604274035289,3547,organizations,expansion,{'NOUN'},{'NOUN'},True,organization,expansion,{'smooth'}
8766,6372__girls_7__proportion_2,1,1,1,0,0,0.42388508542,6372,proportion,girls,{'NOUN'},{'NOUN'},True,proportion,girl,{'rough'}
8791,5410__days_7__world_12,1,1,0,0,0,0.323102914744,5410,world,days,{'NOUN'},{'NOUN'},True,world,day,"{'cold', 'warm', 'icy'}"
8809,3518__increase_66__sense_45,2,0,0,0,0,0.189702089847,3518,sense,increase,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,sense,increase,{'strong'}
8822,6590__processes_24__link_19,3,1,0,0,0,0.310150501857,6590,link,processes,"{'NOUN', 'VERB'}",{'NOUN'},True,link,process,{'murky'}
8832,1174__design_10__field_8,2,1,1,1,1,0.682883394413,1174,design,field,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,design,field,{'bright'}
8844,6835__covers_14__images_21,1,1,1,1,0,0.504554630774,6835,covers,images,"{'NOUN', 'VERB'}",{'NOUN'},True,cover,image,"{'bright', 'soft'}"
8857,7065__manner_28__concrete_27,3,2,2,1,1,1.09237648641,7065,concrete,manner,"{'ADJ', 'NOUN'}",{'NOUN'},True,concrete,manner,"{'heavy', 'cold', 'smooth'}"
8867,4580__jacket_33__line_31,1,1,0,0,0,0.345395025212,4580,line,jacket,"{'NOUN', 'VERB'}",{'NOUN'},True,line,jacket,{'bright'}
8873,3199__custody_21__door_19,2,2,2,1,0,0.708463671278,3199,door,custody,{'NOUN'},{'NOUN'},True,door,custody,{'heated'}
8879,7058__management_17__coordination_23,3,1,0,0,0,0.333123002537,7058,management,coordination,{'NOUN'},{'NOUN'},True,management,coordination,"{'smooth', 'weak'}"
8889,6855__children_14__blame_32,3,3,2,0,0,0.653856060669,6855,children,blame,{'NOUN'},"{'NOUN', 'VERB'}",True,child,blame,{'heavy'}
8903,8586__reason_17__change_19,2,1,1,0,0,0.398064894108,8586,reason,change,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,reason,change,"{'deep', 'clear'}"
8918,1226__play_6__matches_7,3,1,1,0,0,0.730772845664,1226,play,matches,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,play,match,{'clean'}
8931,766__screen_17__centre_16,2,1,1,1,0,0.609738669686,766,centre,screen,{'NOUN'},"{'NOUN', 'VERB'}",True,centre,screen,{'bright'}
8939,6966__principle_20__view_17,3,3,2,2,1,1.37413013141,6966,view,principle,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",True,view,principle,"{'clear', 'bitter'}"
8959,2615__terms_2__rule_7,1,0,0,0,0,0.141048442678,2615,terms,rule,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,term,rule,"{'rough', 'murky'}"
8968,1342__culture_20__indictment_17,3,3,3,3,2,1.8885885267,1342,indictment,culture,{'NOUN'},{'NOUN'},True,indictment,culture,{'bitter'}
8982,7019__strategy_2__sense_27,1,0,0,0,0,0.141048442678,7019,strategy,sense,{'NOUN'},"{'NOUN', 'VERB'}",True,strategy,sense,{'solid'}
9042,121__history_43__view_41,2,1,1,0,0,0.509000458176,121,view,history,"{'NOUN', 'VERB'}",{'NOUN'},True,view,history,"{'clear', 'bitter'}"
9064,593__oil_19__plant_9,2,0,0,0,0,0.189702089847,593,oil,plant,{'NOUN'},"{'NOUN', 'VERB'}",True,oil,plant,{'heated'}
9068,1773__issue_22__call_23,2,1,1,1,0,0.662852827543,1773,issue,call,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,issue,call,"{'heated', 'clear'}"
9072,2981__death_26__walls_24,3,3,3,2,1,1.42383434116,2981,walls,death,{'NOUN'},{'NOUN'},True,wall,death,{'icy'}
9093,1341__runs_6__ribbon_4,3,3,3,2,1,1.95930070032,1341,ribbon,runs,{'NOUN'},"{'NOUN', 'VERB'}",True,ribbon,run,{'brilliant'}
9097,11404__corner_20__bottom_19,1,1,1,0,0,0.483884470218,11404,bottom,corner,"{'ADJ', 'NOUN'}",{'NOUN'},True,bottom,corner,"{'murky', 'rough', 'deep', 'cold', 'soft', 'icy'}"
9103,2729__burn_7__runs_4,3,3,2,2,0,1.2998636248,2729,runs,burn,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,run,burn,{'clean'}
9128,3518__community_54__spirit_55,2,2,1,1,1,0.784909760486,3518,community,spirit,{'NOUN'},{'NOUN'},True,community,spirit,{'strong'}
9142,6394__period_17__crisis_16,2,1,1,1,1,0.662351221081,6394,crisis,period,"{'X', 'NOUN'}",{'NOUN'},True,crisis,period,{'bitter'}
9187,3655__theories_8__attempt_10,2,1,1,1,0,0.605730571149,3655,attempt,theories,"{'NOUN', 'VERB'}",{'NOUN'},True,attempt,theory,{'brilliant'}
9205,1907__people_5__building_10,2,1,1,0,0,0.355976692352,1907,building,people,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,building,people,"{'warm', 'cold'}"
9212,6640__objects_21__structure_18,2,1,1,0,0,0.377625484233,6640,structure,objects,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,structure,object,"{'solid', 'heavy'}"
9250,4868__girl_3__dog_6,3,2,1,1,1,0.931999979918,4868,girl,dog,{'NOUN'},{'NOUN'},True,girl,dog,"{'mad', 'shy', 'adorable', 'weird', 'muddy', 'drunk', 'fat', 'loud', 'tired', 'crazy', 'cute', 'bad', 'bright', 'poor', 'smiling', 'warm', 'stupid', 'silly', 'sweet', 'lazy'}"
9260,3211__time_5__count_9,2,0,0,0,0,0.190408255052,3211,time,count,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,time,count,{'rough'}
9270,6374__decisions_25__pupils_20,1,1,1,0,0,0.40328778899,6374,pupils,decisions,{'NOUN'},{'NOUN'},True,pupil,decision,{'brilliant'}
9305,1638__attempt_9__win_11,2,1,1,1,0,0.642888146771,1638,win,attempt,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,win,attempt,"{'brilliant', 'clear'}"
9314,5569__blue_16__affair_18,3,3,3,2,0,1.38755418878,5569,blue,affair,"{'ADJ', 'NOUN'}",{'NOUN'},True,blue,affair,{'brilliant'}
9367,4650__chairs_11__legs_19,2,1,1,1,0,0.583378160186,4650,chairs,legs,{'NOUN'},{'NOUN'},True,chair,leg,"{'broken', 'heavy'}"
9384,7106__matter_11__building_15,3,1,0,0,0,0.328893566385,7106,matter,building,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,matter,building,{'dense'}
9424,2582__trials_23__cost_20,1,1,0,0,0,0.479953155001,2582,cost,trials,"{'NOUN', 'VERB'}",{'NOUN'},True,cost,trial,{'bitter'}
9445,6169__expenditure_4__training_2,1,0,0,0,0,0.166055434504,6169,training,expenditure,"{'NOUN', 'VERB'}",{'NOUN'},True,training,expenditure,{'heavy'}
9448,5387__dishes_36__host_33,3,2,2,2,2,1.32989878722,5387,host,dishes,{'NOUN'},"{'NOUN', 'VERB'}",True,host,dish,{'warm'}
9450,3486__acknowledgement_35__challenge_38,3,2,2,1,0,0.741874847999,3486,acknowledgement,challenge,{'NOUN'},"{'NOUN', 'VERB'}",True,acknowledgement,challenge,{'clear'}
9470,3026__weekend_8__home_3,1,0,0,0,0,0.171617376419,3026,home,weekend,"{'NOUN', 'VERB'}",{'NOUN'},True,home,weekend,"{'warm', 'cold'}"
9479,3079__prospect_26__growth_29,2,1,1,1,1,0.662351221081,3079,prospect,growth,{'NOUN'},{'NOUN'},True,prospect,growth,"{'clear', 'strong', 'weak'}"
9493,6822__example_46__ground_49,1,1,0,0,0,0.286669843928,6822,example,ground,{'NOUN'},"{'NOUN', 'VERB'}",True,example,ground,"{'solid', 'clear', 'bright'}"
9499,7033__organizers_74__team_70,2,1,1,0,0,0.421787439439,7033,team,organizers,{'NOUN'},{'NOUN'},True,team,organizer,{'brilliant'}
9506,6229__material_2__structure_18,2,2,0,0,0,0.294189519,6229,structure,material,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",True,structure,material,"{'solid', 'heavy', 'smooth'}"
9507,8415__bomb_30__plot_31,3,3,2,2,1,1.35678904433,8415,bomb,plot,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,bomb,plot,{'weak'}
9511,6357__individual_34__offer_28,2,1,0,0,0,0.310150501857,6357,offer,individual,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",True,offer,individual,"{'brilliant', 'sweet'}"
9513,506__pound_35__heart_34,3,3,2,1,1,1.47002462629,506,heart,pound,{'NOUN'},"{'NOUN', 'VERB'}",True,heart,pound,{'strong'}
9525,7224__islands_18__map_23,3,1,1,1,0,0.56937607768,7224,islands,map,{'NOUN'},"{'NOUN', 'VERB'}",True,island,map,{'rough'}
9530,4896__sun_21__setting_20,2,2,1,1,1,0.656701472316,4896,setting,sun,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,setting,sun,{'dim'}
9570,11013__laugh_11__band_4,3,1,0,0,0,0.301839521872,11013,laugh,band,"{'NOUN', 'VERB'}",{'NOUN'},True,laugh,band,{'brilliant'}
9613,3609__response_9__shades_20,3,2,2,1,0,1.11806577631,3609,shades,response,{'NOUN'},{'NOUN'},True,shade,response,"{'brilliant', 'warm', 'soft'}"
9616,3594__law_25__forces_23,2,2,1,1,1,0.771805503632,3594,forces,law,"{'X', 'NOUN', 'VERB'}",{'NOUN'},True,force,law,"{'strong', 'weak'}"
9644,1288__artist_12__image_8,3,2,1,1,0,0.752053611669,1288,artist,image,{'NOUN'},{'NOUN'},True,artist,image,{'bright'}
9645,6463__girls_20__approach_21,2,1,1,0,0,0.378663300407,6463,girls,approach,{'NOUN'},"{'NOUN', 'VERB'}",True,girl,approach,{'warm'}
9667,861__service_15__intervals_16,3,2,1,1,1,0.69964413467,861,service,intervals,"{'X', 'NOUN', 'VERB'}",{'NOUN'},True,service,interval,{'bright'}
9718,1554__past_22__power_24,2,2,1,1,0,0.710930432454,1554,past,power,"{'ADV', 'ADP', 'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",True,past,power,"{'murky', 'bitter'}"
9727,4646__world_15__air_22,3,1,1,0,0,0.390803611559,4646,world,air,{'NOUN'},{'NOUN'},True,world,air,"{'cold', 'warm', 'icy'}"
9741,5306__chair_21__anatomy_18,3,3,2,2,0,1.34858627447,5306,anatomy,chair,{'NOUN'},{'NOUN'},True,anatomy,chair,{'soft'}
9782,3735__demands_33__fields_15,2,0,0,0,0,0.153615485052,3735,fields,demands,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,field,demand,"{'clear', 'soft'}"
9813,1903__issue_7__borders_9,2,2,1,1,1,0.714641647533,1903,issue,borders,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,issue,border,"{'heated', 'bitter'}"
9832,6361__choice_11__offer_7,2,1,1,1,0,0.736710158187,6361,choice,offer,"{'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",True,choice,offer,"{'brilliant', 'sweet', 'solid', 'clear', 'cold'}"
9840,1774__sale_2__plant_25,2,1,0,0,0,0.384799091896,1774,sale,plant,{'NOUN'},"{'NOUN', 'VERB'}",True,sale,plant,{'heated'}
9860,12146__morning_22__fine_26,1,1,0,0,0,0.253644859971,12146,morning,fine,"{'NOUN', 'PRT'}","{'ADV', 'ADJ', 'NOUN', 'VERB'}",True,morning,fine,{'heavy'}
9876,1179__appearance_23__table_21,3,3,0,0,0,0.610983782408,1179,table,appearance,"{'NOUN', 'VERB'}",{'NOUN'},True,table,appearance,"{'bright', 'cold'}"
9888,3629__arguments_6__images_2,3,2,1,1,0,0.70756832019,3629,images,arguments,{'NOUN'},{'NOUN'},True,image,argument,"{'strong', 'soft', 'weak'}"
9925,6406__history_9__cover_7,3,1,1,0,0,0.38252384674,6406,cover,history,"{'NOUN', 'VERB'}",{'NOUN'},True,cover,history,{'bright'}
9952,6835__try_25__talking_9,1,0,0,0,0,0.189702089847,6835,try,talking,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,try,talking,{'soft'}
9957,1864__process_20__wave_2,2,0,0,0,0,0.21863593337,1864,wave,process,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,wave,process,{'smooth'}
9979,3079__growth_29__return_23,2,1,1,0,0,0.408613021706,3079,return,growth,"{'ADJ', 'NOUN', 'VERB'}",{'NOUN'},True,return,growth,{'strong'}
10005,1608__people_5__offices_10,1,0,0,0,0,0.14429044577,1608,offices,people,{'NOUN'},"{'NOUN', 'VERB'}",True,office,people,"{'warm', 'cold'}"
10009,6583__history_45__power_43,2,2,2,1,1,0.695844496841,6583,power,history,"{'NOUN', 'VERB'}",{'NOUN'},True,power,history,"{'murky', 'bitter'}"
10045,5001__window_19__explosion_15,3,2,1,1,0,0.620907832321,5001,explosion,window,{'NOUN'},{'NOUN'},True,explosion,window,"{'brilliant', 'bright'}"
10056,6558__information_6__system_7,2,1,1,1,0,0.475281072796,6558,information,system,{'NOUN'},{'NOUN'},True,information,system,"{'murky', 'dense'}"
10071,2645__law_8__frame_6,2,1,1,1,0,0.533891035257,2645,frame,law,"{'NOUN', 'VERB'}",{'NOUN'},True,frame,law,{'heavy'}
10080,2520__person_25__regard_23,1,1,1,0,0,0.463548546958,2520,regard,person,"{'NOUN', 'VERB'}",{'NOUN'},True,regard,person,{'warm'}
10103,6329__ambition_14__stems_22,2,2,0,0,0,0.30505021009,6329,ambition,stems,{'NOUN'},"{'NOUN', 'VERB'}",True,ambition,stem,"{'clear', 'strong'}"
10110,6873__children_24__observations_21,1,1,1,0,0,0.490199202264,6873,observations,children,{'NOUN'},{'NOUN'},True,observation,child,{'brilliant'}
10116,1508__hand_39__mouth_41,3,3,2,1,0,1.34544921555,1508,hand,mouth,"{'NOUN', 'VERB'}",{'NOUN'},True,hand,mouth,"{'soft', 'gross', 'dirty', 'filthy', 'bloody'}"
10120,6441__question_2__survey_5,1,1,0,0,0,0.248680395805,6441,question,survey,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,question,survey,{'brilliant'}
10128,875__prices_32__run_33,2,1,1,0,0,0.410263414384,875,prices,run,{'NOUN'},"{'NOUN', 'VERB'}",True,price,run,"{'brilliant', 'clean'}"
10139,2960__opinion_10__subjects_15,3,1,1,0,0,0.538999816422,2960,opinion,subjects,{'NOUN'},"{'NOUN', 'VERB'}",True,opinion,subject,{'heated'}
